title_id,title,platform,release_date,score,user_score,developer,genre,critics,users,franchise
4533,PlayerUnknown's Battlegrounds,PC,12/20/2017,86,4.6,"Bluehole,Inc.,PUBGCorporation","Action,Shooter,First-Person,Tactical",46,1688,PlayerUnknown's Battlegrounds
4534,PlayerUnknown's Battlegrounds,PlayStation4,7-Dec-18,72,3.1,PUBGCorporation,"Action,Shooter,First-Person,Tactical",29,156,
4535,PlayStation All-Stars Battle Royale,PlayStation3,20-Nov-12,74,7.3,SuperBotEntertainment,"Action,Fighting,Fighting,2D,2D",69,591,
4536,Pneuma: Breath of Life,PlayStation4,7-Jul-15,69,6.5,DecoDigital,"Adventure,3D,First-Person",9,8,
4537,Pocket Rumble,Switch,7/5/2018,75,7.5,"Chucklefish,CardboardRobotGames","Action,Fighting,2D",12,17,Pocket Rumble
4538,Pode,Switch,6/21/2018,76,7.4,Henchman&Goon,"Adventure,3D,Third-Person",15,23,Pode
4539,Pode,PlayStation4,2/19/2019,76,3.9,Henchman&Goon,"Adventure,3D,Third-Person",8,10,Pode
4540,Pode,PlayStation4,2/19/2019,76,3.9,Henchman&Goon,"Adventure,3D,Third-Person",8,10,Pode
4541,Poi: Explorer Edition,Switch,23-Oct-17,65,6.1,PolyKid,"Action,Platformer,3D",11,9,
4542,Pokemon Mystery Dungeon: Rescue Team DX,Switch,6-Mar-20,68,8.2,SpikeChunsoft,"Role-Playing,Roguelike",74,243,Pokemon
4543,Pokemon Shield,Switch,11/15/2019,80,4.6,GameFreak,"Role-Playing,Trainer",89,2792,Pokemon
4544,Pokemon Sword,Switch,11/15/2019,80,4.6,GameFreak,"Role-Playing,Trainer",87,5218,Pokemon
4545,Pokemon Sword / Shield Dual Pack,Switch,11/15/2019,80,4.3,GameFreak,"Role-Playing,Trainer",85,373,Pokemon
4546,Pokemon Sword / Shield: The Crown Tundra,Switch,10/22/2020,75,8.6,GameFreak,"Role-Playing,Trainer",20,123,Pokemon
4547,Pokemon Sword / Shield: The Isle of Armor,Switch,17-Jun-20,69,5.5,GameFreak,"Role-Playing,Trainer",41,361,Pokemon
4548,"Pokemon: Let's Go, Eevee!",Switch,11/16/2018,80,6.2,GameFreak,"Action RPG,Role-Playing,Trainer",78,986,Pokemon
4549,"Pokemon: Let's Go, Pikachu!",Switch,11/16/2018,79,6.1,GameFreak,"Action RPG,Role-Playing,Trainer",84,1619,Pokemon
4550,Poker Night 2,PC,4/26/2013,75,7.0,TelltaleGames,"Miscellaneous,Parlor,Gambling,Gambling",8,160,Poker Night
4551,Poker Night at the Inventory,PC,22-Nov-10,71,7.0,TelltaleGames,"Miscellaneous,Parlor,Gambling,Gambling",11,115,
4552,Pokken Tournament DX,Switch,9/22/2017,79,7.6,BandaiNamcoGames,"Action,Fighting,3D",62,258,Pokken Tournament DX
4553,Polaris Sector,PC,3/22/2016,76,7.1,SoftWarWare,"Strategy,Turn-Based,4X",8,23,Polaris Sector
4554,Poly Bridge,PC,12-Jul-16,73,7.4,DryCactus,"Puzzle,General",7,21,
4555,Polybius,PlayStation4,5/9/2017,84,7.2,Llamasoft,"Action,Shooter,Rail",13,53,Polybius
4556,Pony Island,PC,1/4/2016,86,7.4,DanielMullinsGames,"Puzzle,General",29,241,Pony Island
4557,Pool Nation,PlayStation3,6/25/2013,81,7.7,CherryPopGames,"Sports,Miscellaneous,Parlor,Individual,Billiards,Billiards",10,24,Pool Nation
4558,Pool Panic,Switch,19-Jul-18,71,7.0,Rekim,"Action Adventure,General",19,14,
4559,Port Royale,PC,6/4/2003,79,7.4,"AscaronEntertainmentGmbH,AscaronEntertainment","Strategy,Real-Time,Historic,General",16,24,Port Royale
4560,Port Royale 2,PC,9/13/2004,75,7.8,"AscaronEntertainmentGmbH,AscaronEntertainment","Strategy,Real-Time,Historic,General,Historic",20,51,Port Royale
4561,Port Royale 4,PC,25-Sep-20,67,5.1,GamingMindsStudios,"Strategy,Real-Time,General",18,9,
4562,Portal,PC,10/10/2007,90,9.2,ValveSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",27,5187,Portal
4563,Portal 2,PC,4/18/2011,95,9.1,ValveSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",52,7482,Portal
4564,Portal 2,PlayStation3,4/19/2011,95,8.5,ValveSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",54,1030,Portal
4565,Portal Knights,XboxOne,5/23/2017,77,6.9,"505Games,KeenGames","Action,Role-Playing,General,Action RPG",7,15,Portal Knights
4566,Portal Knights,PlayStation4,23-May-17,71,6.5,KeenGames,"Action,Role-Playing,General,Action RPG",26,36,
4567,Portal Knights,Switch,22-Nov-17,74,7.6,KeenGames,"Action,Role-Playing,General,Action RPG",18,45,
4568,Poseidon,PC,6/25/2001,84,7.6,ImpressionsGames,"Strategy,General,Management,Government",8,28,Poseidon
4569,Post Mortem,PC,27-Feb-03,71,7.4,Microids,"Adventure,First-Person,Point-and-Click,Modern,Modern",25,36,
4570,Post Void,PC,8/6/2020,76,7.2,YCJYGames,"Action,Shooter,First-Person,Arcade",8,9,Post Void
4571,Potata: Fairy Flower,Switch,6-Jun-20,66,7.6,OverGamez,"Action,Platformer,2D",13,9,
4572,Powerstar Golf,XboxOne,22-Nov-13,65,5.6,ZoeMode,"Arcade,Sports,Traditional,Individual,Golf,Arcade",27,133,
4573,Praetorians,PC,3/10/2003,78,7.8,PyroStudios,"Strategy,Real-Time,Historic,General,Historic",23,50,Praetorians
4574,Prey,XboxOne,5/5/2017,84,7.7,ArkaneStudios,"General,Action,Shooter,First-Person,Arcade",22,285,Prey
4575,Prey,PC,5/5/2017,82,8.1,ArkaneStudios,"General,Action,Shooter,First-Person,Arcade",38,1185,Prey
4576,Prey,PlayStation4,5/5/2017,79,7.8,ArkaneStudios,"General,Action,Shooter,First-Person,Arcade",68,997,Prey
4577,Prey (2006),PC,7/11/2006,83,7.9,HumanHeadStudios,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",51,426,Prey
4578,Prey: Mooncrash,XboxOne,6/10/2018,82,6.7,ArkaneStudios,"Action,Shooter,First-Person,Arcade",11,16,Prey
4579,Prey: Mooncrash,PC,6/10/2018,75,6.4,ArkaneStudios,"Action,Shooter,First-Person,Arcade",16,59,Prey
4580,Prey: Mooncrash,PlayStation4,6/11/2018,83,7.1,ArkaneStudios,"Action,Shooter,First-Person,Arcade",12,51,Prey
4581,Pride of Nations,PC,7-Jun-11,70,5.6,"ParadoxInteractive,AGEOD","Strategy,Turn-Based,Historic,General,Historic",14,16,
4582,Primal Carnage,PC,29-Oct-12,67,7.6,LukewarmMedia,"Action,Shooter,Shooter,First-Person,Fantasy,Fantasy,Arcade",15,131,
4583,Primordia,PC,5-Dec-12,72,8.7,WormwoodStudios,"General,Adventure,General,Point-and-Click",29,181,
4584,Prince of Persia,PlayStation3,12/2/2008,85,7.4,UbisoftMontreal,"Action Adventure,Fantasy,General,Fantasy",59,308,Prince of Persia
4585,Prince of Persia,PC,12/9/2008,82,7.3,UbisoftMontreal,"Action Adventure,Fantasy,General,Fantasy",25,460,Prince of Persia
4586,Prince of Persia Classic Trilogy HD,PlayStation3,4/19/2011,81,8.0,Ubisoft,"Miscellaneous,Action Adventure,Fantasy,Compilation",21,74,Prince of Persia
4587,Prince of Persia: The Forgotten Sands,PlayStation3,5/18/2010,75,7.4,UbisoftMontreal,"Action Adventure,Fantasy,General,Fantasy",49,156,Prince of Persia
4588,Prince of Persia: The Forgotten Sands,PC,6/8/2010,75,6.7,UbisoftMontreal,"Action Adventure,Fantasy,General,Fantasy",16,289,Prince of Persia
4589,Prince of Persia: The Sands of Time,PC,12/2/2003,89,8.5,Ubisoft,"Action Adventure,Fantasy,Fantasy,Linear",32,590,Prince of Persia
4590,Prince of Persia: The Two Thrones,PC,12/1/2005,85,8.0,Ubisoft,"Action Adventure,Fantasy,Fantasy,Linear",29,373,Prince of Persia
4591,Prince of Persia: Warrior Within,PC,11/30/2004,83,8.6,UbisoftMontreal,"Action Adventure,Fantasy,Fantasy,Linear",29,489,Prince of Persia
4592,Prison Architect,PlayStation4,6/28/2016,80,6.9,"Introversion,DoubleEleven","Strategy,General,Management,Business / Tycoon",18,37,Prison Archite
4593,Prison Architect,XboxOne,7/1/2016,75,6.8,"Introversion,DoubleEleven","Strategy,General,Management,Business / Tycoon",14,11,Prison Archite
4594,Pro Cycling Manager 2017,PC,15-Jun-17,71,6.4,Cyanide,"Sports,Individual,Biking",7,5,Pro Cycling Manager 
4595,Pro Cycling Manager Season 2012: Le Tour de France,PC,22-Jun-12,68,6.9,Cyanide,"Sports,Alternative,Individual,Biking,Biking",11,21,Pro Cycling Manager 
4596,Pro Cycling Manager Season 2013: Le Tour de France - 100th Edition,PC,20-Jun-13,65,7.5,Cyanide,"Alternative,Biking,Sports,Individual,Biking",12,17,Pro Cycling Manager 
4597,Pro Cycling Manager Season 2014: Le Tour de France,PC,19-Jun-14,67,6.9,Cyanide,"Sports,Alternative,Individual,Biking",11,7,Pro Cycling Manager 
4598,Pro Cycling Manager Season 2015,PC,18-Jun-15,66,7.2,Cyanide,"Sports,Individual,Biking",7,6,Pro Cycling Manager 
4599,Pro Evolution Soccer 2008,PlayStation3,11-Mar-08,74,6.2,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",19,55,Pro Evolution Soccer
4600,Pro Evolution Soccer 2009,PlayStation3,3/17/2009,77,7.6,KCET,"Sports,Traditional,Team,Soccer,Sim,Sim",34,82,Pro Evolution Soccer
4601,Pro Evolution Soccer 2009,PC,11/12/2008,79,7.3,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",12,49,Pro Evolution Soccer
4602,Pro Evolution Soccer 2010,PC,10/23/2009,78,7.1,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",8,63,Pro Evolution Soccer
4603,Pro Evolution Soccer 2010,PlayStation3,11/3/2009,78,6.8,Konami,"Sports,Traditional,Team,Football,Soccer,Sim,Sim,Sim",42,82,Pro Evolution Soccer
4604,Pro Evolution Soccer 2011,PlayStation3,10/19/2010,77,6.9,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",40,97,Pro Evolution Soccer
4605,Pro Evolution Soccer 2012,PlayStation3,9/27/2011,80,6.8,Konami,"Sports,Traditional,Team,Football,Soccer,Sim,Sim",41,141,Pro Evolution Soccer
4606,Pro Evolution Soccer 2012,PC,9/27/2011,77,6.4,Konami,"Sports,Traditional,Soccer,Sim",13,111,Pro Evolution Soccer
4607,Pro Evolution Soccer 2013,PlayStation3,9/25/2012,82,7.0,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",37,160,Pro Evolution Soccer
4608,Pro Evolution Soccer 2013,PC,9/25/2012,80,7.0,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",8,232,Pro Evolution Soccer
4609,Pro Evolution Soccer 2014,PlayStation3,9/24/2013,78,4.0,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",39,315,Pro Evolution Soccer
4610,Pro Evolution Soccer 2014,PC,12-Nov-13,74,4.4,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",9,247,Pro Evolution Soccer
4611,Pro Evolution Soccer 2015,PlayStation4,11/11/2014,82,7.1,Konami,"Action,General,Sports,Traditional,Team,Soccer,Sim",56,404,Pro Evolution Soccer
4612,Pro Evolution Soccer 2015,XboxOne,11/11/2014,79,6.7,Konami,"Action,General,Sports,Traditional,Team,Soccer,Sim",9,70,Pro Evolution Soccer
4613,Pro Evolution Soccer 2015,PC,11/13/2014,82,5.6,Konami,"Sports,Traditional,Team,Soccer,Sim",8,195,Pro Evolution Soccer
4614,Pro Evolution Soccer 2016,PlayStation4,9/15/2015,87,7.2,Konami,"Sports,Team,Soccer,Sim",54,711,Pro Evolution Soccer
4615,Pro Evolution Soccer 2016,XboxOne,9/15/2015,85,6.0,Konami,"Sports,Team,Soccer,Sim",14,151,Pro Evolution Soccer
4616,Pro Evolution Soccer 2016,PC,9/16/2015,76,4.2,Konami,"Sports,Team,Soccer,Sim",12,310,Pro Evolution Soccer
4617,Pro Evolution Soccer 2017,XboxOne,9/13/2016,87,5.9,Konami,"Sports,Team,Soccer,Sim",12,99,Pro Evolution Soccer
4618,Pro Evolution Soccer 2017,PlayStation4,9/13/2016,85,7.3,Konami,"Sports,Team,Soccer,Sim",62,609,Pro Evolution Soccer
4619,Pro Evolution Soccer 2017,PC,13-Sep-16,69,3.8,Konami,"Sports,Team,Soccer,Sim",9,203,Pro Evolution Soccer
4620,Pro Evolution Soccer 2018,PlayStation4,9/12/2017,83,7.2,Konami,"Sports,Team,Soccer,Sim",53,343,Pro Evolution Soccer
4621,Pro Evolution Soccer 2018,XboxOne,9/12/2017,82,6.3,Konami,"Sports,Team,Soccer,Sim",11,45,Pro Evolution Soccer
4622,Pro Evolution Soccer 2018,PC,9/12/2017,81,6.9,Konami,"Sports,Team,Soccer,Sim",10,161,Pro Evolution Soccer
4623,Pro Evolution Soccer 2019,XboxOne,8/28/2018,82,6.6,Konami,"Sports,Team,Soccer,Sim",12,55,Pro Evolution Soccer
4624,Pro Evolution Soccer 2019,PC,8/28/2018,80,5.8,Konami,"Sports,Team,Soccer,Sim",8,133,Pro Evolution Soccer
4625,Pro Evolution Soccer 2019,PlayStation4,8/28/2018,79,6.4,Konami,"Sports,Team,Soccer,Sim",56,321,Pro Evolution Soccer
4626,Pro Race Driver,PC,15-Apr-03,74,7.4,Codemasters,"Driving,Racing,Simulation,Formula One,Automobile",15,16,
4627,Project CARS,PC,5/6/2015,83,7.1,SlightlyMadStudios,"Driving,General,Racing,Simulation,General,Automobile",48,473,Project CARS
4628,Project CARS,PlayStation4,5/12/2015,83,6.6,SlightlyMadStudios,"Driving,Racing,Simulation,General,Automobile",37,430,Project CARS
4629,Project CARS,XboxOne,5/12/2015,81,5.8,SlightlyMadStudios,"Driving,Racing,Simulation,General,Automobile",16,154,Project CARS
4630,Project CARS 2,XboxOne,9/22/2017,84,5.7,"BandaiNamcoGames,SlightlyMadStudios","Racing,Simulation,Automobile",22,69,Project CARS
4631,Project CARS 2,PlayStation4,9/22/2017,82,6.1,"BandaiNamcoGames,SlightlyMadStudios","Racing,Simulation,Automobile",44,189,Project CARS
4632,Project CARS 2,PC,9/21/2017,84,7.1,SlightlyMadStudios,"Racing,Simulation,Automobile",25,188,Project CARS
4633,Project CARS 3,XboxOne,3-Aug-20,69,3.2,SlightlyMadStudios,"Racing,Simulation,Automobile",15,37,Project CARS
4634,Project CARS 3,PlayStation4,25-Aug-20,70,3.2,SlightlyMadStudios,"Racing,Simulation,Automobile",36,91,Project CARS
4635,Project CARS 3,PC,28-Aug-20,68,3.1,SlightlyMadStudios,"Racing,Simulation,Automobile",20,75,Project CARS
4636,Project Eden,PC,8-Oct-01,72,7.4,CoreDesignLtd.,"Action Adventure,Sci-Fi,Sci-Fi,General",15,14,Project Eden
4637,Project Highrise,PC,8-Sep-16,73,7.6,SomaSim,"Strategy,Management,Business / Tycoon",12,23,
4638,Project IGI: I'm Going In,PC,15-Dec-00,70,7.7,Innerloop,"Action,Shooter,Shooter,First-Person,Tactical,Modern",22,90,Project IGI
4639,Project Spark,XboxOne,4-Mar-14,73,6.9,MicrosoftGameStudios,"General,Action,Action Adventure,General,Sandbox",26,158,
4640,Project Warlock,PC,10/18/2018,78,8.4,BuckshotSoftware,"Action,Shooter,First-Person,Arcade",13,46,Project Warloc
4641,Project Warlock,PlayStation4,9-Jun-20,74,4.8,BuckshotSoftware,"Action,Shooter,First-Person,Arcade",18,12,
4642,Project Warlock,Switch,11-Jun-20,71,7.1,BuckshotSoftware,"Action,Shooter,First-Person,Arcade",9,8,
4643,Project Warlock,XboxOne,6/12/2020,79,5.8,CrunchingKoalas,"Action,Shooter,First-Person,Arcade",15,17,Project Warloc
4644,Project: Snowblind,PC,3/15/2005,76,6.4,NixxesSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",23,40,Project: Snowb
4645,Proteus,PC,1/30/2013,80,5.6,EdKeyandDavidKanaga,"Adventure,General,General,3D,First-Person,Fantasy",24,187,Proteus
4646,Proteus,PlayStation3,29-Oct-13,72,4.9,EdKeyandDavidKanaga,"Adventure,General,General,3D,First-Person,Fantasy",13,53,
4647,Prototype,PlayStation3,6/9/2009,79,7.6,RadicalEntertainment,"Action Adventure,Sci-Fi,Sci-Fi,Open-World",53,352,Prototype
4648,Prototype,PC,6/10/2009,79,7.8,RadicalEntertainment,"Action Adventure,Sci-Fi,Sci-Fi,Open-World",35,703,Prototype
4649,Prototype 2,PlayStation3,4/24/2012,79,6.8,RadicalEntertainment,"Action Adventure,Sci-Fi,Sci-Fi,Open-World",39,206,Prototype
4650,Prototype 2,PC,7/24/2012,76,6.5,RadicalEntertainment,"Action Adventure,Sci-Fi,Sci-Fi,Open-World",12,484,Prototype
4651,Psikyo Shooting Stars Alpha,Switch,21-Jan-20,69,6.4,Psikyo,"Miscellaneous,Compilation",13,5,
4652,Psycho-Pass: Mandatory Happiness,PlayStation4,13-Sep-16,72,6.7,5pb,"Adventure,Visual Novel",26,32,
4653,Psychonauts,PC,4/19/2005,87,8.8,DoubleFineProductions,"Action,Platformer,Platformer,3D,3D",29,635,Psychonauts
4654,Psychonauts in The Rhombus of Ruin,PlayStation4,21-Feb-17,71,7.0,DoubleFineProductions,"Action,General",36,36,
4655,Pumpkin Jack,Switch,10/23/2020,75,8.4,NicolasMeyssonnier,"Action,Platformer,3D",8,9,Pumpkin Jack
4656,Pumpkin Jack,PC,23-Oct-20,72,8.1,NicolasMeyssonnier,"Action,Platformer,3D",10,18,
4657,Punch Club,PC,8-Jan-16,73,7.0,LazyBearGames,"Sports,Simulation,Virtual,Individual,Combat,Career,Boxing / Martial Arts",30,136,
4658,Punch Line,PlayStation4,9-Oct-18,66,4.9,5pb,"Action,Adventure,General,Visual Novel",9,15,
4659,Puppeteer,PlayStation3,9/10/2013,80,8.4,SCEJapanStudio,"Action,Platformer,Platformer,3D,2D,3D",75,271,Puppeteer
4660,Pure,PC,9/16/2008,80,7.0,BlackRockStudio,"Driving,Racing,Arcade,Arcade,Automobile",18,38,Pure
4661,Pure,PlayStation3,9/23/2008,83,7.5,BlackRockStudio,"Driving,Racing,Arcade,Arcade,Automobile",43,35,Pure
4662,Pure Farming 2018,PC,13-Mar-18,69,7.2,IceFlames,"Simulation,Virtual,Career",12,15,
4663,Pure Farming 2018,XboxOne,13-Mar-18,73,7.0,Techland,"Simulation,Virtual,Career",9,5,
4664,Pure Farming 2018,PlayStation4,13-Mar-18,68,6.3,Techland,"Simulation,Virtual,Career",10,15,
4665,Pure Hold 'Em,PlayStation4,18-Aug-15,73,3.9,VooFooStudios,"Miscellaneous,Gambling",7,16,
4666,Pure Pool,PlayStation4,7/29/2014,75,7.0,VooFooStudios,"Alternative,Other,Sports,Miscellaneous,Parlor,Individual,Billiards",14,78,Pure Pool
4667,Pure Pool,XboxOne,14-Nov-14,68,6.9,VooFooStudios,"Alternative,Other,Sports,Miscellaneous,Parlor,Individual,Billiards",7,8,
4668,Purrfect Date,PC,15-Dec-17,72,5.3,TheBaeTeam,"Adventure,Visual Novel",10,7,
4669,Push Me Pull You,PlayStation4,5/3/2016,75,6.6,HouseHouse,"Sports,General",11,8,Push Me Pull You
4670,Puyo Puyo Champions,Switch,7-May-19,74,6.5,Sega,"Puzzle,Matching",10,13,
4671,Puyo Puyo Tetris,PlayStation4,4/25/2017,83,7.3,"Sega,SonicTeam","Puzzle,Stacking",16,54,Puyo Puyo Tetris
4672,Puyo Puyo Tetris,Switch,4/25/2017,81,8.1,SonicTeam,"Puzzle,Matching,Stacking",54,200,Puyo Puyo Tetris
4673,Puzzle Agent,PC,30-Jun-10,70,7.0,TelltaleGames,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",24,83,
4674,Puzzle Agent,PlayStation3,19-Apr-11,66,5.0,TelltaleGames,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",7,7,
4675,Puzzle Dimension,PC,6/21/2010,79,7.4,DoctorEntertainment,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",9,36,Puzzle Dimension
4676,Puzzle Pirates,PC,12/8/2003,78,8.5,ThreeRings,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",10,91,Puzzle Pirates
4677,Puzzle Quest: Challenge of the Warlords,PC,10/10/2007,84,7.8,InfiniteInteractive,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",7,98,Puzzle Quest
4678,Puzzle Quest: Galactrix,PC,24-Feb-09,72,6.7,InfiniteInteractive,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",31,27,
4679,Puzzle Quest: The Legend Returns,Switch,9/19/2019,78,7.5,InfinityPlus2,"Puzzle,Matching",16,18,Puzzle Quest
4680,Puzzlegeddon,PC,27-Nov-08,74,7.3,PiecesInteractive,"Miscellaneous,Puzzle,Action,Puzzle,Action",11,7,
4681,Pyre,PlayStation4,7/25/2017,85,7.9,SupergiantGames,"Role-Playing,General",48,161,Pyre
4682,Pyre,PC,7/25/2017,82,7.9,SupergiantGames,"Role-Playing,General",27,179,Pyre
4683,Q.U.B.E.,PC,17-Dec-11,69,7.5,ToxicGames,"Miscellaneous,Puzzle,Puzzle,Logic,Logic",26,128,Q.U.B.E.
4684,Q.U.B.E. 2,XboxOne,3/13/2018,78,7.3,ToxicGames,"Action,Shooter,First-Person,Arcade",16,16,Q.U.B.E.
4685,Q.U.B.E. 2,PC,3/13/2018,76,7.3,ToxicGames,"Action,Shooter,First-Person,Arcade",14,48,Q.U.B.E.
4686,Q.U.B.E. 2,PlayStation4,3/13/2018,76,7.1,ToxicGames,"Sci-Fi,Action,Shooter,First-Person,Arcade",20,17,Q.U.B.E.
4687,Q.U.B.E. 2,Switch,21-Feb-19,69,6.4,ToxicGames,"Action,Shooter,First-Person,Arcade",13,8,Q.U.B.E.
4688,Q.U.B.E. Director's Cut,PlayStation4,7/21/2015,76,6.8,ToxicGames,"Puzzle,Logic",16,35,Q.U.B.E.
4689,Q.U.B.E. Director's Cut,XboxOne,7/24/2015,76,6.9,ToxicGames,"Miscellaneous,Puzzle,Logic",11,7,Q.U.B.E.
4690,Quadrilateral Cowboy,PC,7/25/2016,81,7.0,BlendoGames,"Simulation,Virtual,Career",30,23,Quadrilateral 
4691,Quake,PC,6/22/1996,94,8.8,idSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",9,813,Quake
4692,Quake 4,PC,10/11/2005,81,7.6,RavenSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",62,366,Quake
4693,Quake III: Team Arena,PC,18-Dec-00,69,7.6,idSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",21,70,Quake
4694,Quantum Break,XboxOne,4/5/2016,77,7.2,RemedyEntertainment,"General,Action,General",106,2044,Quantum Break
4695,Quantum Break,PC,5-Apr-16,66,5.6,RemedyEntertainment,"Action,General",14,889,
4696,Quantum Conundrum,PC,6/21/2012,77,7.3,AirtightGames,"Miscellaneous,Puzzle,General,Puzzle,General",60,191,Quantum Conund
4697,Quantum Conundrum,PlayStation3,7/10/2012,79,7.2,AirtightGames,"Miscellaneous,Puzzle,General,Puzzle,General",14,49,Quantum Conund
4698,Quarantine Circular,PC,22-May-18,73,6.7,MikeBithell,"Adventure,Text",7,14,
4699,R-Type Dimensions EX,Switch,11/28/2018,81,7.5,SouthendInteractive,"Miscellaneous,Compilation",8,12,R-Type Dimensions EX
4700,R.U.S.E.,PlayStation3,9/7/2010,76,7.8,EugenSystems,"Strategy,Real-Time,Historic,General,Historic",37,48,R.U.S.E.
4701,R.U.S.E.,PC,9/7/2010,76,7.9,EugenSystems,"Strategy,Real-Time,Historic,General,Historic",33,192,R.U.S.E.
4702,Rabi-Ribi,PlayStation4,9/1/2017,80,7.2,CreSpirit,"Action,Platformer,2D",11,21,Rabi-Ribi
4703,RACE 07: Official WTCC Game,PC,10/9/2007,83,8.8,SimBin,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",22,195,RACE 07
4704,RACE On,PC,5-Oct-09,73,7.5,SimBin,"Driving,Racing,Arcade,Arcade,Automobile",14,24,
4705,Race the Sun,PC,8/19/2013,79,7.3,Flippfly,"Action,Racing,General,General,Arcade,Futuristic",16,84,Race the Sun
4706,Race the Sun,PlayStation4,10/21/2014,76,6.1,Flippfly,"Action,Racing,General,Arcade,Futuristic",9,88,Race the Sun
4707,Rad,PC,19-Aug-19,71,5.8,DoubleFineProductions,"Adventure,Action Adventure,General",20,11,
4708,Rad,XboxOne,8/20/2019,76,6.3,DoubleFineProductions,"Adventure,Action Adventure,General",13,10,Rad
4709,Rad,PlayStation4,20-Aug-19,74,6.7,DoubleFineProductions,"Adventure,Action Adventure,General",31,26,
4710,Rad,Switch,20-Aug-19,68,6.8,DoubleFineProductions,"Adventure,Action Adventure,General",14,24,
4711,Rad Rodgers,PC,21-Feb-18,73,5.9,InterceptorEntertainment,"Action,Platformer,2D",14,20,
4712,Rad Rodgers,XboxOne,21-Feb-18,67,5.9,SlipgateStudiosLLC,"3D,Action,Platformer,2D",8,8,
4713,Rad Rodgers,PlayStation4,21-Feb-18,66,5.4,THQNordic,"Action,Platformer,2D",15,13,
4714,Rag Doll Kung Fu,PC,12-Oct-05,69,4.9,MarkHealey,"Action,Fighting,Fighting,2D,2D",7,108,
4715,Rag Doll Kung Fu: Fists of Plastic,PlayStation3,9-Apr-09,68,7.2,TarsierStudios,"Action,Miscellaneous,Fighting,Fighting,Party / Minigame,2D,2D",36,38,
4716,RAGE,PC,10/3/2011,79,5.3,idSoftware,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",32,1730,RAGE
4717,RAGE,PlayStation3,10/4/2011,81,6.3,idSoftware,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",37,374,RAGE
4718,RAGE 2,PC,13-May-19,73,5.5,"idSoftware,AvalancheStudios","Action,Shooter,First-Person,Arcade",55,715,RAGE
4719,RAGE 2,XboxOne,14-May-19,72,6.0,"idSoftware,AvalancheStudios","Action,Shooter,First-Person,Arcade",21,194,RAGE
4720,RAGE 2,PlayStation4,14-May-19,67,5.8,"idSoftware,AvalancheStudios","Action,Shooter,First-Person,Arcade",43,559,RAGE
4721,Raiden V,XboxOne,5/11/2016,75,7.8,Moss,"Action,Shooter,Shoot-'Em-Up,Vertical",13,10,Raiden V
4722,Raiden V: Director's Cut,PlayStation4,10-Oct-17,73,6.9,Moss,"Action,Shooter,Shoot-'Em-Up,Vertical",14,13,
4723,Raiders of the Broken Planet,XboxOne,22-Sep-17,67,5.8,MercurySteam,"Strategy,Real-Time,MOBA",9,14,
4724,Rail Simulator,PC,16-Jan-08,72,6.9,KujuEntertainment,"Simulation,Train,Vehicle,Train",13,24,
4725,Railroad Tycoon 3,PC,10/23/2003,80,7.7,PopTopSoftware,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",19,62,Railroad Tycoon
4726,Railroad Tycoon II,PC,11/2/1998,89,8.5,PopTopSoftware,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",11,94,Railroad Tycoon
4727,Rails Across America,PC,9/18/2001,81,7.0,FlyingLabSoftware,"Strategy,Real-Time,General,General",10,7,Rails Across America
4728,Railway Empire,PC,26-Jan-18,74,6.5,GamingMindsStudios,"Simulation,Strategy,Management,Vehicle,Train,Business / Tycoon",21,51,
4729,Railway Empire,XboxOne,1/30/2018,77,6.8,GamingMindsStudios,"Simulation,Strategy,Management,Vehicle,Train,Business / Tycoon",7,8,Railway Empire
